,Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Calc Approach Desc,Unique Label?,Label Recalc?,Suppressed?,Police/Emerg?,Cyl Deact?,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,GHG Rating (1-10 rating on Label),$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) 
1086,2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,MTX,226,2.4,4,Auto(AV-S6),Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,4,4-Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2200,2,2,31,Small SUV 4WD,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,N,N,N,N,N,Y,Variable Valve Timing System with both inlet and exhaust,N,MFI,Multipoint/sequential fuel injection,N,0W20,N,No,6,
1087,2015,Nissan,NISSAN,PATHFINDER 4WD,NSX,592,3.5,6,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,4,4-Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2400,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled,oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 0W-20,N,No,5,1000.0
1088,2015,Nissan,NISSAN,PATHFINDER 4WD PLATINUM,NSX,593,3.5,6,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,4,4-Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2500,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled,oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 0W-20,N,No,5,1500.0
1089,2015,Nissan,NISSAN,ROGUE AWD,NSX,82,2.5,4,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1900,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled,oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 0W-20,N,No,7,
1090,2015,Nissan,NISSAN,ROGUE SELECT AWD,NSX,88,2.5,4,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2200,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled,Oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,6,
1091,2015,Nissan,NISSAN,XTERRA 4WD,NSX,185,4.0,6,Auto(A5),Naturally Aspirated,A,Automatic,5,Y,N,4,4-Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled,oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,4,4500.0
1092,2015,Nissan,NISSAN,XTERRA 4WD,NSX,186,4.0,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,4,4-Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled,oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,4,4500.0
1093,2015,Porsche,Porsche,Macan S,PRX,311,3.0,6,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3000,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,Y,Yes,4,4000.0
1094,2015,Porsche,Porsche,Macan Turbo,PRX,321,3.6,6,Auto(AM-S7),Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3000,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,Y,Yes,4,4000.0
1095,2015,Subaru,Subaru,FORESTER,FJX,20,2.0,4,Auto(AV-S8),Turbocharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),8,Y,N,A,All Wheel Drive,10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2300,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake and Exhaust,N,GDI,Spark Ignition Direct Injection,N,GF-5 5W-30,N,No,6,500.0
1096,2015,Subaru,Subaru,FORESTER,FJX,18,2.5,4,Auto(AV),Naturally Aspirated,CVT,Continuously Variable,1,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1950,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake,N,MFI,Multipoint/sequential fuel injection,N,GF5 0W-20,N,No,7,
1097,2015,Subaru,Subaru,FORESTER,FJX,16,2.5,4,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2100,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake,N,MFI,Multipoint/sequential fuel injection,N,GF5 0W-20,N,No,6,
1098,2015,Subaru,Subaru,OUTBACK,FJX,19,2.5,4,Auto(AV-S6),Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1900,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake,N,MFI,Multipoint/sequential fuel injection,N,GF5 0W-20,N,No,7,
1099,2015,Subaru,Subaru,OUTBACK,FJX,21,3.6,6,Auto(AV-S6),Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2400,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,GF-5 5W-30,N,No,5,1000.0
1100,2015,Subaru,Subaru,XV CROSSTREK,FJX,15,2.0,4,Auto(AV-S6),Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1800,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,GF5 0W-20,N,No,7,
1101,2015,Subaru,Subaru,XV CROSSTREK,FJX,14,2.0,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2000,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake and Exhaust,N,MFI,Multipoint/sequential fuel injection,N,GF5 0W-20,N,No,6,
1102,2015,Subaru,Subaru,XV CROSSTREK HYBRID,FJX,23,2.0,4,Auto(AV-S6),Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,1700,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake and Exaust,N,MFI,Multipoint/sequential fuel injection,N,GF-5 0W20,Y,Yes,8,
1103,2015,Toyota,TOYOTA,RAV4 AWD,TYX,102,2.5,4,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2100,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,Intake and exhaust,N,MFI,Multipoint/sequential fuel injection,N,0W-20,N,No,6,
1104,2015,Toyota,TOYOTA,RAV4 Limited AWD,TYX,103,2.5,4,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2100,2,2,31,Small SUV 4WD,Derived 5-cycle label,Y,N,N,N,N,Y,Intake and exhaust,N,MFI,Multipoint/sequential fuel injection,N,0W-20,N,No,6,
1105,2015,Toyota,TOYOTA,VENZA 4WD,TYX,12,2.7,4,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2400,2,2,31,Small SUV 4WD,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,Y,N,N,N,N,Y,Intake and exhaust,N,MFI,Multipoint/sequential fuel injection,N,0W-20,N,No,5,1000.0
1106,2015,Toyota,TOYOTA,VENZA 4WD,TYX,21,3.5,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2500,2,2,31,Small SUV 4WD,Derived 5-cycle label,Y,N,N,N,N,Y,Intake and exhaust,N,MFI,Multipoint/sequential fuel injection,N,0W-20,N,No,5,1500.0
1107,2015,Volkswagen Group of,Volkswagen,Tiguan 4Motion,VGA,38,2.0,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2500,2,2,31,Small SUV 4WD,Derived 5-cycle label,N,N,N,N,N,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,N,GDI,Spark Ignition Direct Injection,N,5W40 VW 50200,N,No,5,1500.0
1108,2015,Volvo,"Volvo Cars of North America, LLC",V60 CC AWD,VVX,97,2.5,5,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2300,2,2,31,Small SUV 4WD,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Timing on intake side only.,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,5,500.0
1109,2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,94,2.5,5,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2500,2,2,31,Small SUV 4WD,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Timing on intake side only.,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,5,1500.0
1110,2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,22,3.0,6,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,31,Small SUV 4WD,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Timing on intake side only.,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,5,2000.0
1111,2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,43,3.2,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,31,Small SUV 4WD,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Timing on intake side only.,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,5,2000.0
1112,2015,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,VVX,21,3.0,6,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,31,Small SUV 4WD,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Timing on intake side only.,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,5,2000.0
1113,2015,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,VVX,42,3.2,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2500,2,2,31,Small SUV 4WD,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Timing on intake side only.,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,5,1500.0
1114,2015,BMW,BMW,X5 sDrive35i,BMX,574,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,Variable Valve Timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W30,Y,Yes,5,2000.0
1115,2015,BMW,BMW,X6 sDrive35i,BMX,674,3.0,6,Auto(S8),Turbocharged,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,Variable Valve Timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,N,0W30,Y,Yes,5,2000.0
1116,2015,General Motors,Buick,ENCLAVE FWD,GMX,582,3.6,6,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2750,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,2750.0
1117,2015,General Motors,Cadillac,ESCALADE 2WD,GMX,505,6.2,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1118,2015,General Motors,Cadillac,ESCALADE 2WD,GMX,696,6.2,8,Auto(A8),Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1119,2015,General Motors,Cadillac,ESCALADE ESV 2WD,GMX,506,6.2,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1120,2015,General Motors,Cadillac,ESCALADE ESV 2WD,GMX,697,6.2,8,Auto(A8),Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1121,2015,General Motors,Cadillac,SRX,GMX,14,3.6,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2750,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,2750.0
1122,2015,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,510,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",85.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1123,2015,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,567,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1124,2015,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,509,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",85.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1125,2015,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,566,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1126,2015,General Motors,Chevrolet,TRAVERSE FWD,GMX,583,3.6,6,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2750,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,2750.0
1127,2015,FCA US LLC,Dodge,Durango RWD,CRX,303,3.6,6,Auto(A8),Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",85.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,Cam Phaser,N,MFI,Multipoint/sequential fuel injection,N,5W-20,N,No,5,2000.0
1128,2015,FCA US LLC,Dodge,Durango RWD,CRX,769,5.7,8,Auto(A8),Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GM,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,3200,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,Cam phasers,N,MFI,Multipoint/sequential fuel injection,N,5W-20,N,No,4,5000.0
1129,2015,Ford Motor Company,Ford,Expedition 2WD,FMX,59,3.5,6,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,TiVCT,N,GDI,Spark Ignition Direct Injection,N,5W-30 GF-5,N,No,4,3500.0
1130,2015,Ford Motor Company,Ford,Expedition EL 2WD,FMX,252,3.5,6,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,2,2,32,Standard SUV 2WD,Derived 5-cycle label,Y,N,N,N,N,Y,TiVCT,N,GDI,Spark Ignition Direct Injection,N,5W-30 GF-5,N,No,4,4500.0
1131,2015,Ford Motor Company,Ford,EXPLORER FFV 2WD,FMX,159,3.5,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",85.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,DUAL INTAKE AND EXHAUST,N,MFI,Multipoint/sequential fuel injection,N,5W-20 GF-5,N,No,5,2000.0
1132,2015,Ford Motor Company,Ford,EXPLORER FWD,FMX,156,2.0,4,Auto(A6),Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2300,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,dual intake & exhaust,N,GDI,Spark Ignition Direct Injection,N,5W-30 GF-5,N,No,5,500.0
1133,2015,Ford Motor Company,Ford,EXPLORER FWD,FMX,161,3.5,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,DUAL INTAKE AND EXHAUST,N,MFI,Multipoint/sequential fuel injection,N,5W-20 GF-5,N,No,5,2000.0
1134,2015,Ford Motor Company,Ford,Flex FWD,FMX,184,3.5,6,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2600,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,N,"Intake Variable CAM Timing, hydraulic acxtivated",N,MFI,Multipoint/sequential fuel injection,N,"5W-20, GF-5",N,No,5,2000.0
1135,2015,General Motors,GMC,ACADIA FWD,GMX,584,3.6,6,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2750,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,CAM PHASER,N,GDI,Spark Ignition Direct Injection,N,5W30,N,No,4,2750.0
1136,2015,General Motors,GMC,C1500 YUKON 2WD,GMX,512,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",85.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1137,2015,General Motors,GMC,C1500 YUKON 2WD,GMX,570,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1138,2015,General Motors,GMC,C1500 YUKON 2WD,GMX,507,6.2,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1139,2015,General Motors,GMC,C1500 YUKON 2WD,GMX,699,6.2,8,Auto(A8),Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1140,2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,513,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",85.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1141,2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,571,5.3,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2900,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,3500.0
1142,2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,508,6.2,8,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1143,2015,General Motors,GMC,C1500 YUKON XL 2WD,GMX,700,6.2,8,Auto(A8),Naturally Aspirated,A,Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,3100,1,1,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,Y,Y,cam phaser,N,GDI,Spark Ignition Direct Injection,N,0W20,N,No,4,4500.0
1144,2015,Nissan,INFINITI,QX60 HYBRID FWD,NSX,691,2.5,4,Auto(AV-S7),Supercharged,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",10.0,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,2000,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled, oil pressure driven",N,MFI,Multipoint/sequential fuel injection,N,SAE 0W-20,Y,Yes,6,
1145,2015,Nissan,INFINITI,QX80 2WD,NSX,381,5.6,8,Auto(S7),Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3550,2,2,32,Standard SUV 2WD,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled, Oil pressure driven",Y,GDI,Spark Ignition Direct Injection,N,SAE 5W-30,N,No,3,6750.0
